2038.hk,FIH MOBILE LIMITED,40022000,38829000,39056000,40390000,40390000,40342000,40872000,41081000,40965000,41158000,41158000,41158000,40683000,40617000,40243000,40206000,39222000,39222000,39222000,38468000,38446000,38586000,38397000,38476000,38476000,38476000,38572000,38692000,38795000,38386000,37825000,37825000,37825000,37738000,37514000,36948000,36665000,35098000
2039.hk,CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO,16820100,16560500,16703700,16919400,16919400,16753200,16663100,16750700,16656700,16761100,16761100,16761100,16388000,16222200,16391900,16348800,16043500,16043500,16043500,16559900,16562100,16645700,16618200,16857400,16857400,16857400,16937400,16444600,16241800,16100100,16185200,16185200,16185200,16165500,16495200,16575400,16530600,16594800
2066.hk,SHENGJING BANK CO,1664000,1664000,1664000,1664000,1664000,1662000,1662000,1662000,1662000,1662000,1662000,1662000,1660000,1660000,1655000,1655000,1655000,1655000,1655000,1655000,1655000,1653500,1653500,1653500,1653500,1653500,1648500,1648500,1648500,1644500,1644500,1644500,1644500,1644500,1592500,1592500,1592500,1592500
2098.hk,ZALL GROUP LTD,234053000,234053000,234034000,233988000,233988000,233988000,233988000,233988000,233988000,233988000,233988000,233988000,233988000,233988000,233988000,233788000,233788000,233788000,233788000,233788000,233478000,233478000,233478000,233475000,233475000,233475000,233440000,232110000,231306000,231206000,230416000,230416000,230416000,230416000,229279000,229263000,229227000,229047000
2111.hk,BEST PACIFIC INTERNATIONAL HOLDINGS LIMITED,2924000,2926000,2922000,3012000,3012000,3022000,2998000,2950000,2954000,2936000,2936000,2936000,2874000,2882000,2852000,2764000,2736000,2736000,2736000,2736000,2736000,2704000,2688000,2516000,2516000,2516000,2864000,2882000,2872000,2882000,2874000,2874000,2874000,2862000,2752000,2744000,2792000,2792000
2128.hk,CHINA LESSO GROUP HOLDINGS LIMITED,31749000,31489000,31454000,31091000,31091000,31054000,31262000,31383000,31663000,31986000,31986000,31986000,32131000,32561000,32779000,32805000,32874000,32874000,32874000,32899000,33301000,33548000,33841000,34212000,34212000,34212000,34412000,34616000,35166000,36108000,36891000,36891000,36891000,37654000,38242000,39322000,38321000,39106000
2136.hk,LIFESTYLE CHINA GROUP LIMITED,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500,493500
2186.hk,LUYE PHARMA GROUP LTD,403645500,404369500,404115000,407697500,407697500,418169000,420512000,427142500,427937000,429842000,429842000,429842000,433517000,434975000,435702500,435742500,432585500,432585500,432585500,434850500,437063000,442596000,450749000,454112000,454112000,454112000,459058000,459682000,462435000,467851000,473234500,473234500,473234500,479985000,484948500,481401000,481967000,483446000
2196.hk,SHANGHAI FOSUN PHARMACEUTICAL (GROUP) CO,69143149,69262149,69291649,69572149,69572149,69491649,69587149,69629149,70686149,71518149,71518149,71518149,71738149,71825649,71646149,71577149,71343649,71343649,71343649,71712299,72533299,73478799,73783799,74000799,74000799,74000799,74763299,75227299,74770799,74578299,74742299,74742299,74742299,75347299,74916799,75563799,75610299,75521799
2199.hk,REGINA MIRACLE INTERNATIONAL (HOLDINGS) LIMITED,7614000,7542000,7516000,7516000,7516000,7553000,7548000,7612000,7627000,7630000,7630000,7630000,7644000,7644000,7653000,7657000,7656000,7656000,7656000,7710000,7923000,7881000,7698000,7522000,7522000,7522000,7230000,7245000,7150000,7189000,7190000,7190000,7190000,7231000,7303000,7332000,7019000,6306000
2202.hk,CHINA VANKE CO,77350233,77164733,77139533,77480533,77480533,77970233,78054833,78172833,78534133,79196133,79196133,79196133,80070433,79586633,80580433,81006333,81111433,81111433,81111433,82300833,82969633,82087733,81658833,82963133,82963133,82963133,82228633,82440533,83819733,85860033,87544833,87544833,87544833,88631633,93172733,94625633,98545133,102198833
2208.hk,XINJIANG GOLDWIND SCIENCE & TECHNOLOGY CO,141140980,141955380,143364640,148230740,148230740,149331540,149718560,150759560,154640460,155360420,155360420,155360420,152729520,155674020,158097620,160285420,162970220,162970220,162970220,163757620,164282020,164491680,164189080,164241913,164241913,164241913,166059813,168539633,169610293,173181193,172997093,172997093,172997093,172577693,174712893,176830093,177112073,177526273
2233.hk,WEST CHINA CEMENT LIMITED,21812000,21326000,21296000,21334000,21334000,21422000,21338000,18600000,18654000,18536000,18536000,18536000,18388000,18098000,18048000,17944000,17916000,17916000,17916000,17872000,17756000,16720000,16670000,16720000,16720000,16720000,16714000,17624000,19168000,19192000,19208000,19208000,19208000,19150000,18426000,19610000,18294000,18666000
2238.hk,GUANGZHOU AUTOMOBILE GROUP CO,498603830,497703830,496395830,493711830,493711830,494489830,493533830,497091023,498567023,497451023,497451023,497451023,494539023,493207023,493497023,489011023,491287449,491287449,491287449,493800431,492082431,487177455,482357455,483381455,483381455,483381455,487155455,489393455,488109455,487531455,489303455,489303455,489303455,490648455,490116455,487144455,489376455,492452455
2255.hk,HAICHANG OCEAN PARK HOLDINGS LTD,19011000,18897000,18898000,18650000,18650000,19170000,19183000,19165000,19593000,19587000,19587000,19587000,19584000,19584000,19585000,19585000,19585000,19585000,19585000,19585000,19158000,19164000,19144000,19749000,19749000,19749000,19756000,19756000,18619000,18619000,18627000,18627000,18627000,18627000,17402000,17430000,17450000,18162000
2269.hk,WUXI BIOLOGICS (CAYMAN) INC,978500,1013500,1020500,1082500,1082500,1043500,1044000,1060000,1051500,1417500,1417500,1417500,1374000,1349000,1411000,1718500,1706500,1706500,1706500,1760500,1885000,2128500,2352500,2381000,2381000,2381000,2440000,2542000,2594500,2640500,2682500,2682500,2682500,2804500,2902000,2917000,2927500,2948000
2280.hk,HC INTERNATIONAL,8286000,8667000,9252000,9866000,9866000
2280.hk,HC INTERNATIONAL,9494000,9493000,9126000,9065000,9065000,9065000,9131000,9291500,9362000,9448500,9570000,9570000,9570000,9177500,11619500,12619000,13063500,13733500,13733500,13733500,13896500,13954000,14080000,14051000,14155000,14155000,14155000,14313000,14290500,14118500,14574500,14519000
2282.hk,MGM CHINA HOLDINGS LIMITED,29920733,29889133,29932733,30169933,30169933,30149533,30227533,30228333,30195533,29591533,29591533,29591533,29686333,29653133,29414733,29639533,29582733,29582733,29582733,29986333,30153133,30149133,31126333,31308333,31308333,31308333,31289533,31134733,31115933,30085133,29085133,29085133,29085133,29201533,29149933,27743533,27758733,27657133
2298.hk,COSMO LADY (CHINA) HOLDINGS COMPANY LIMITED,40423000,39623000,38776000,38716000,38716000,38491000,38426000,38400000,38405000,38298000,38298000,38298000,38213000,38203000,38032000,38623000,39027000,39027000,39027000,39021000,39159000,38973000,39015000,39051000,39051000,39051000,39043000,39035000,39036000,38902000,38832000,38832000,38832000,38754000,38265000,38206000,38209000,38070000
2313.hk,SHENZHOU INTERNATIONAL GROUP HOLDINGS LIMITED,28327538,29120538,28449538,28450538,28450538,28501538,28869538,28870538,28871538,28967538,28967538,28967538,28970538,29223538,29109538,28731538,28499554,28499554,28499554,29104554,29320554,29719554,29827554,29772554,29772554,29772554,30098554,30312554,30308554,30796554,31284554,31284554,31284554,31839554,30728554,30732554,31023554,31186554
2314.hk,LEE & MAN PAPER MANUFACTURING LIMITED,40924115,41668115,41510115,41173115,41173115,45132115,48139000,46732000,46888000,46174000,46174000,46174000,46067000,45680000,45477000,45373000,45214000,45214000,45214000,45848000,45231000,46109000,47843000,47699000,47699000,47699000,47165000,45222000,47458000,46318000,46452000,46452000,46452000,46476000,54669000,59394000,65547000,65496000
2318.hk,PING AN INSURANCE (GROUP) COMPANY OF CHINA,140024904,140918578,144287904,148468904,148468904,152836404,152554404,155221904,157259904,158458904,158458904,158458904,162913904,168613404,174013904,175143904,176013904,176013904,176013904,177732904,178532904,179978904,182072442,184285942,184285942,184285942,186112942,191542442,195263442,197434942,199339442,199339442,199339442,204145442,205368442,217964942,228383037,230312537
2319.hk,CHINA MENGNIU DAIRY COMPANY LIMITED,51993244,52397244,53122244,55932244,55932244,57084244,62060244,63582244,63808244,64160244,64160244,64160244,64423244,64229244,64945244,65319244,65665294,65665294,65665294,65854294,66449294,66791294,66490294,65667294,65667294,65667294,67399294,69532294,71179294,70907294,70895294,70895294,70895294,72473294,72539294,73640294,73595294,73714294
2326.hk,BEP INTERNATIONAL HOLDINGS LIMITED,67630000,67630000,67630000,67590000,67590000,67590000,67590000,67590000,67590000,67590000,67590000,67590000,67590000,67590000,67580000,67580000,67580000,67580000,67580000,67580000,67580000,67580000,67580000,67530000,67530000,67530000,67530000,67530000,67530000,67530000,67530000,67530000,67530000
2326.hk,NEW PROVENANCE EVERLASTING HOLDINGS LIMITED,67530000,67530000,67530000,67530000
2328.hk,PICC PROPERTY AND CASUALTY COMPANY LIMITED,361740100,367910100,364016100,369198100,369198100,370882100,368968100,371864100,370784100,371500100,371500100,371500100,372738100,374242100,372040100,366464100,346658787,346658787,346658787,341286787,339212787,337920787,337084787,337392787,337392787,337392787,335716787,334340787,331022787,323830787,313988787,313988787,313988787,304344787,299476787,295340787,296606787,297590787
2329.hk,GUORUI PROPERTIES LIMITED,131381000,131979000,132454000,133303000,133303000,133756000,135389000,136294000,136483000,136498000,136498000,136498000,136780000,137070000,137102000,137102000,137140000,137140000,137140000,137448000,137895000,138574000,139522000,140304000,140304000,140304000,140828000,141678000,142970000,143422000,147233000,147233000,147233000,147968000,148742000,149087000,149962000,150011000
2331.hk,LI NING COMPANY LIMITED,13756000,13707000,13749500,13683000,13683000,13885000,13757500,13014000,13276500,14439500,14439500,14439500,14496000,12711000,12789500,12797500,12805000,12805000,12805000,12436000,12266500,12754500,12761000,12771500,12771500,12771500,12847500,12852000,12863000,12911000,12815000,12815000,12815000,12932500,13050500,13175500,13288500,13362000
2333.hk,GREAT WALL MOTOR COMPANY LIMITED,791601675,789344675,787809175,787878675,787878675,786304175,783319380,784198380,787876380,789351380,789351380,789351380,794354880,804428380,815471380,815281380,817170880,817170880,817170880,821553380,824688380,825832880,827329380,830602880,830602880,830602880,832486880,832703380,839962380,842223380,843926880,843926880,843926880,845366880,848700880,851681380,857443380,864528880
2338.hk,WEICHAI POWER CO,10931482,11052482,11045482,10478482,10478482,10547482,10806482,9307482,8575482,8553482,8553482,8553482,8803482,8805482,8981482,8722482,8658482,8658482,8658482,9962482,10236482,10460482,10608482,10479482,10479482,10479482,11713482,12105482,12336482,12337482,12570482,12570482,12570482,12622335,12618335,11335482,10002482,10301482
2343.hk,PACIFIC BASIN SHIPPING LIMITED,33103000,32884000,36196000,36222000,36222000,36448000,36700000,36796000,36389000,36318000,36318000,36318000,36318000,36345000,37161000,37154000,37994000,37994000,37994000,39968000,40297000,41687000,41720000,41690000,41690000,41690000,41118000,41153000,41164000,41166000,41094000,41094000,41094000,41342000,42139000,41798000,41814000,41808000
2356.hk,DAH SING BANKING GROUP LIMITED,968800,973600,973600,973600,973600,973200,965200,969600,968400,973200,973200,973200,973200,972800,968000,968000,996800,996800,996800,996800,996800,996000,996000,996000,996000,996000,996000,996000,996000,996000,996000,996000,996000,992000,998800,1002800,1002800,1002800
2357.hk,AVICHINA INDUSTRY & TECHNOLOGY COMPANY LIMITED,204589000,206630000,208739000,209284000,209284000,202472000,202332000,198964000,198464597,188008597,188008597,188008597,179767000,179469000,179141000,180010000,177021000,177021000,177021000,176803000,177792000,177654000,176673000,178541000,178541000,178541000,180226000,180636000,180254000,182528000,183052000,183052000,183052000,181378000,185635000,188712000,189210000,184369000
2369.hk,COOLPAD GROUP LIMITED,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000,107916000
2380.hk,CHINA POWER INTERNATIONAL DEVELOPMENT LIMITED,535350000,536078000,538508000,539346000,539346000,536079000,536731000,537254000,537853000,539952000,539952000,539952000,542616000,541709000,539203000,540050000,540779000,540779000,540779000,541146000,538740000,539535000,546406000,549506000,549506000,549506000,543317000,542552000,535774000,549862000,598864000,598864000,598864000,602766000,603012000,603170000,608038000,607608000
2382.hk,SUNNY OPTICAL TECHNOLOGY (GROUP) COMPANY LIMITED,37907949,37877710,36994291,38054291,38054291,38985291,40376291,40738291,40190291,40465291,40465291,40465291,40590291,40883291,41112291,41225291,42678291,42678291,42678291,43596291,43741291,44494291,44824291,44355291,44355291,44355291,44433291,45010291,44435291,43878291,43282291,43282291,43282291,43525291,43692291,43608593,43784593,44073593
2386.hk,SINOPEC ENGINEERING (GROUP) CO,13392500,13693000,13707500,14063000,14063000,14724000,14847500,14862000,14873000,14961500,14961500,14961500,15019500,15030000,14863500,14824500,14691000,14691000,14691000,14668500,14688000,14695500,14967000,14959000,14959000,14959000,14981500,15189000,15823500,17266000,17246500,17246500,17246500,17045500,22100500,25881500,27830500,27824000
2388.hk,BOC HONG KONG (HOLDINGS) LIMITED,30906500,30715500,30092000,29601000,29601000,29595000,28958000,27661000,27278500,26850000,26850000,26850000,26789500,26042500,26008000,25390000,25390500,25390500,25390500,25279000,25064500,25034000,24788000,24081500,24081500,24081500,25276500,25270500,30167500,31353500,33455500,33455500,33455500,33943000,35990000,37107000,37263000,37263000
2588.hk,BOC AVIATION LIMITED,20198500,20230600,20234800,20235700,20235700,20232900,20231100,20749200,20754500,20778600,20778600,20778600,20793300,20784800,20793600,20781800,20831100,20831100,20831100,20830900,20838200,20983600,21035400,21021100,21021100,21021100,21064100,21452500,21630400,21838500,21957700,21957700,21957700,21946000,22105300,22084400,22098900,22170200
2600.hk,ALUMINUM CORPORATION OF CHINA LIMITED,381642000,357726000,353560000,342550000,342550000,340848000,335712000,330780000,331156000,332078000,332078000,332078000,333022000,319266000,304474000,295598000,288396000,288396000,288396000,280142000,270232000,256758000,254918000,252646000,252646000,252646000,245760000,244912000,244170000,242998000,245540000,245540000,245540000,245800000,240292000,221228000,217778000,218436000
2601.hk,CHINA PACIFIC INSURANCE (GROUP) CO,192254364,193776964,193740364,197717164,197717164,200033964,201964964,206146164,208382364,209630564,209630564,209630564,211528364,213158364,218108564,220138564,221459564,221459564,221459564,222499164,223630164,223513564,227154164,229003364,229003364,229003364,232821564,237857164,242018764,245341164,246164964,246164964,246164964,245996564,250494964,256438364,270735964,276866364
2607.hk,SHANGHAI PHARMACEUTICALS HOLDING CO,69558092,69843492,70758892,71014792,71014792,71925392,73044392,73076592,74635292,75253092,75253092,75253092,76694892,77225992,77537092,76854792,77346192,77346192,77346192,77636392,78512192,79284592,79624792,80972192,80972192,80972192,81649592,82820192,83019492,83805792,85729292,85729292,85729292,88468992,91406492,92360392,93398792,93965692
2611.hk,GUOTAI JUNAN SECURITIES CO,39735000,39256200,39189000,39220800,39220800,38848400,38709200,38657000,38642000,38618000,38618000,38618000,39205200,39189400,38852600,38834000,38840000,38840000,38840000,38767000,38276800,38264600,38240000,38411600,38411600,38411600,38037400,37347800,37387200,37486200,37585000,37585000,37585000,36659400,35076800,34057400,30512800,29478600
2628.hk,CHINA LIFE INSURANCE COMPANY LIMITED,120790317,120594317,125603317,125898317,125898317,125910317,126025317,125354317,125383317,124696317,124696317,124696317,124804317,126092317,129864317,131005317,132781408,132781408,132781408,135615408,135004408,133519408,131359408,131198408,131198408,131198408,131270408,134133408,132462408,131499408,131016408,131016408,131016408,130579408,131312408,130621408,133158408,133319408
2666.hk,UNIVERSAL MEDICAL FINANCIAL & TECHNICAL ADVISORY SERVICES COMPANY LIMITED,110363000,109108000,111537000,113404500,113404500,117995500,119766000,138584500,143705500,144277500,144277500,144277500,158001500,165343500,170486000,180265500,179978000,179978000,179978000,182204500,180846500,182367500,183694500,184301000,184301000,184301000,184236000,183954000,183851000,180734500,179588000,179588000,179588000,180009000,179871000,177783500,180087000,182612000
2669.hk,CHINA OVERSEAS PROPERTY HOLDINGS LIMITED,68031,68031,68031,68031,68031,68031,68031,68031,68031,68031,68031,68031,68031,38031,38031,38031,38031,38031,38031,38031,34698,34698,34698,34698,34698,34698,34698,34698,34698,34698,34698,34698,34698,34031,34031,34031,34031,34031
2678.hk,TEXHONG TEXTILE GROUP LIMITED,6642000,6461000,6452500,6426000,6426000,6248000,6239500,6174000,6144000,6127500,6127500,6127500,6117000,6115500,6085500,6093000,6111000,6111000,6111000,6064500,6080000,6069000,5215500,5222500,5222500,5222500,5222000,5223000,5223000,5274500,5149500,5149500,5149500,5121000,4875500,4870000,4994000,5029000
2688.hk,ENN ENERGY HOLDINGS LIMITED,2602985,2688985,2689985,2694985,2694985,2692985,2711985,2658985,2676985,2680985,2680985,2680985,2573985,2530985,2543985,2626985,2532985,2532985,2532985,2502985,2389985,2363985,2450985,2383985,2383985,2383985,2593985,2592985,2636985,2636985,2799985,2799985,2799985,2777985,2747985,2727985,2722985,2721985
2689.hk,NINE DRAGONS PAPER (HOLDINGS) LIMITED,77911671,79252671,79336671,81588671,81588671,75723671,77109671,80399671,83244671,84873671,84873671,84873671,86064671,85508671,82356671,83295671,84956671,84956671,84956671,84650671,84528671,83170671,83153671,83227671,83227671,83227671,80504500,79299500,79636500,80779500,80377500,80377500,80377500,81746500,80266500,80422500,67555500,68315500
2727.hk,SHANGHAI ELECTRIC GROUP COMPANY LIMITED,619415000,618133000,613999000,614475000,614475000,616269000,615897000,613857000,613155000,613081000,613081000,613081000,616979000,617871000,618085000,615985000,626569000,626569000,626569000,624949000,625675000,632953000,635039000,640635000,640635000,640635000,643375000,644951000,653431000,656935000,657785000,657785000,657785000,658391000,658097000,661425000,661421000,662897000
2768.hk,JIAYUAN INTERNATIONAL GROUP LIMITED,8232000,9010000,9412000,9412000,9412000,9432000,9532000,9650000,9640000,9640000,9640000,9640000,9616000,9766000,9756000,10112000,10348000,10348000,10348000,10392000,10494000,10694000,10860000,10970000,10970000,10970000,11092000,11152000,11130000,11014000,11256000,11256000,11256000,11280000,11364000,11398000,11474000,11548000
2777.hk,GUANGZHOU R&F PROPERTIES CO,62726600,62692600,62684600,62770200,62770200,62711800,62607400,62251400,62170600,62378200,62378200,62378200,62376200,61669400,61139000,61342600,62745800,62745800,62745800,62236200,62083800,61951800,61931800,61923400,61923400,61923400,61812200,62286200,62786400,62773200,62942800,62942800,62942800,62920000,62262800,61583360,60864822,60481222
2799.hk,CHINA HUARONG ASSET MANAGEMENT CO,307856000,322899000,330704000,339201000,339201000,348798000,351222000,357498000,362286000,364853000,364853000,364853000,366144000,356883000,368138000,369717000,371013000,371013000,371013000,373730000,372646000,376151000,372734000,379930000,379930000,379930000,379358000,376785000,389340000,383996000,387737000,387737000,387737000,387307000,386396000,383731000,389911000,416971000
2866.hk,COSCO SHIPPING DEVELOPMENT CO,484946000,482625000,485090000,485901000,485901000,486806000,491097000,494051000,493364000,495713000,495713000,495713000,495810000,496363000,500310000,498201000,498670000,498670000,498670000,499380000,498070000,500769000,503060000,505267000,505267000,505267000,501650000,502272000,504486000,504836000,503866000,503866000,503866000,504033000,506894000,509138000,509496000,512164000
2869.hk,GREENTOWN SERVICE GROUP CO,215042000,215570000,214856000,217414000,217414000,217184000,217858000,218250000,219352000,218732000,218732000,218732000,219188000,220262000,220244000,220794000,221930000,221930000,221930000,222498000,221740000,222654000,223054000,222292000,222292000,222292000,223202000,225938000,224770000,224908000,226686000,226686000,226686000,225276000,223866000,219956000,219012000,217890000
2877.hk,CHINA SHINEWAY PHARMACEUTICAL GROUP LIMITED,27601000,27609000,27682000,27707000,27707000,27787000,27847000,27839000,28172000,29281000,29281000,29281000,29857000,29884000,29852000,29996000,29995000,29995000,29995000,30348000,30424000,30521000,30562000,30840000,30840000,30840000,30946000,30934000,30989000,30877000,30752000,30752000,30752000,30826000,31553000,31413000,31476000,31525000
2880.hk,DALIAN PORT (PDA) COMPANY LIMITED,1135227800,1135607800,1135789800,1134945800,1134945800,1135073800,1137915800,1138127800,1138199800,1138562000,1138562000,1138562000,1138798000,1138854000,1138174000,1137898000,1137810000,1137810000,1137810000,1137484200,1138300200,1140357600,1145756800,1152688800,1152688800,1152688800,1160034800,1167319800,1174952000,1180756000,1181340000,1181340000,1181340000,1185194000,1189748000,1195778800,1204408800,1215532200
2883.hk,CHINA OILFIELD SERVICES LIMITED,157903699,157923699,157417699,156813699,156813699,155909699,155417699,154103699,154427699,155051699,155051699,155051699,154831699,155851699,155547699,155549699,155811699,155811699,155811699,153617699,153603699,153043699,152187699,150665699,150665699,150665699,150193699,149127699,148675699,148533699,149131699,149131699,149131699,147489699,147079699,147025699,148305699,150207699
2888.hk,STANDARD CHARTERED PLC,1051300,1067000,1071500,1085600,1085600,1084400,1069750,1049000,1041300,1037700,1037700,1037700,1037350,1035950,775850,781050,776900,776900,776900,800850,817650,821250,822900,813450,813450,813450,800600,794300,794150,797950,796250,796250,796250,792050,790350,793400,792300,792050
2899.hk,ZIJIN MINING GROUP CO,1254368000,1266924000,1261106000,1257654000,1257654000,1257786000,1257254000,1263084000,1265800000,1268148000,1268148000,1268148000,1262158000,1234730000,1222662000,1218794000,1193970000,1193970000,1193970000,1191198000,1187100000,1190646000,1204950000,1199672000,1199672000,1199672000,1209458000,1210696000,1190218000,1189238000,1187140000,1187140000,1187140000,1181818000,1177008000,1174714000,1143994000,1108848000
3301.hk,RONSHINE CHINA HOLDINGS LIMITED,12799500,13033000,13066500,13593000,13593000,13804000,13894500,14017500,14427000,14538500,14538500,14538500,14508000,14954500,15238000,15908500,16412500,16412500,16412500,16625000,18177000,19164500,19966000,20342500,20342500,20342500,20435500,20548000,21171500,21325500,21521500,21521500,21521500,22026500,23215500,23615500,23976000,24366000
3308.hk,GOLDEN EAGLE RETAIL GROUP LIMITED,123673000,123588000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123566000,123564000,123564000,123564000,123564000,123564000,123564000,123564000,123564000,123564000,123564000
3311.hk,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LIMITED,17083305,17193305,17591305,17181305,17181305,17285305,17089305,17413305,18463305,18253305,18253305,18253305,18289305,18693305,19707305,19931305,19863305,19863305,19863305,20455305,20553305,20831305,20855305,20895305,20895305,20895305,20995305,20827305,20811305,20853305,21161305,21161305,21161305,21137305,21109305,21847305,22255305,22429305
3320.hk,CHINA RESOURCES PHARMACEUTICAL GROUP LIMITED,82749000,83366500,83556000,83603000,83603000,84045000,84024000,84944000,85222500,86030500,86030500,86030500,86828000,87092000,87413500,87665500,87698500,87698500,87698500,87657500,87716000,87715500,87684500,87702000,87702000,87702000,87836000,87918500,89098000,88706500,89907000,89907000,89907000,89706500,89784500,89993500,90046500,89790000
3323.hk,CHINA NATIONAL BUILDING MATERIAL COMPANY LIMITED,328942988,336674988,338634988,338074988,338074988,348516988,345008988,344494988,339784988,340576988,340576988,340576988,341900988,343654988,343168988,336491988,324169988,324169988,324169988,323473988,323815988,325847988,324829988,328805988,328805988,328805988,332259988,332887988,335639988,341079988,343355988,343355988,343355988,355827988,365203988,369531988,375475988,374419988
3328.hk,BANK OF COMMUNICATIONS CO,701302724,689407724,690857724,701538724,701538724,712714724,712215724,714470724,713848724,714887724,714887724,714887724,719735724,723735724,729605724,737259724,743918724,743918724,743918724,740393724,733278724,742443724,748913724,761669724,761669724,761669724,771027724,778389724,779540724,785971724,791926724,791926724,791926724,792591724,789837724,786752724,788561724,791409724
3329.hk,BOCOM INTERNATIONAL HOLDINGS COMPANY LIMITED,1763000,1368000,1385000,1390000,1390000,1365000,1367000,985000,979000,999000,999000,999000,609000,610000,636000,652000,653000,653000,653000,1587000,1791000,1778000,1770000,1760000,1760000,1760000,1763000,1581000,1581000,1665000,1745000,1745000,1745000,1670000,1830000,1936000,2084000,2200000
3331.hk,VINDA INTERNATIONAL HOLDINGS LIMITED,1165000,1166000,1165000,1168000,1168000,1091000,1091000,1093000,1090000,1089000,1089000,1089000,1085000,1075000,1065000,1061000,1061000,1061000,1061000,1203000,1197000,1198000,1198000,1200000,1200000,1200000,1200000,1143000,1143000,1146000,1146000,1146000,1146000,1146000,1134000,1126000,979000,979000
3333.hk,CHINA EVERGRANDE GROUP,257281419,257683419,252300419,249718419,249718419,248255419,247677419,248948419,250754419,250479419,250479419,250479419,250762419,249919419,250941419,251217419,251574419,251574419,251574419,252451427,252864427,245785427,232341427,231030427,231030427,231030427,231878427,231837427,232437427,232141427,232663427,232663427,232663427,232796427,232819427,232524427,231860427,231164427
3339.hk,LONKING HOLDINGS LIMITED,6611000,6581000,6581000,6680000,6680000,6549000,6785000,6783000,6500000,6536000,6536000,6536000,6623000,6611000,6600000,6634000,6380000,6380000,6380000,5987000,5987000,5978000,6071000,6071000,6071000,6071000,6069000,6072000,6131000,6129000,6114000,6114000,6114000,6030000,3577000,1577000,1608000,1659000
3360.hk,FAR EAST HORIZON LIMITED,43172000,43375000,43324000,43261000,43261000,43202000,43453000,44215000,44414000,43740000,43740000,43740000,44087000,44223000,44274000,44470000,44512000,44512000,44512000,44392000,44419000,44635000,45301000,45402000,45402000,45402000,45311000,45284000,43822000,44023000,44055000,44055000,44055000,43991000,42379000,42031000,42046000,42092000
3368.hk,PARKSON RETAIL GROUP LIMITED,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6475500,6455500,6395500,6395500,6395500,6395500,6395500,6395500,6395500,6395500,6395500,6386500,6386500,6386500,6386500,6386500,6386500,6386500,6386500,6386500
3369.hk,QINHUANGDAO PORT CO,22429000,24048000,24142000,24117500,24117500,24537500,24847000,24897000,25199500,25632000,25632000,25632000,25687000,26513500,27618000,27824000,27753500,27753500,27753500,28340500,28533000,28915000,29066000,29732000,29732000,29732000,30446000,31006000,31199500,31037500,29954000,29954000,29954000,29395000,29437500,29113500,28768500,28656500
3377.hk,SINO-OCEAN GROUP HOLDING LIMITED,111266000,111193000,110904500,110889000,110889000,111030500,110920000,111020000,110236500,109925500,109925500,109925500,109467000,108346500,108727000,107472000,107166000,107166000,107166000,107345500,106865500,106113500,105593500,105300500,105300500,105300500,99382500,99309500,90206000,90273000,88624500,88624500,88624500,87468000,85182000,79552500,79594000,79772000
3380.hk,LOGAN PROPERTY HOLDINGS COMPANY LIMITED,145884000,146268000,147286000,147230000,147230000,146572000,147852000,148698000,148602000,148600000,148600000,148600000,149856000,151928000,153628000,152036000,152010000,152010000,152010000,152718000,153086000,152810000,149958000,148742000,148742000,148742000,148466000,147800000,145300000,145484000,147844000,147844000,147844000,148572000,148382000,146860000,147566000,146754000
3382.hk,TIANJIN PORT DEVELOPMENT HOLDINGS LIMITED,50404000,50822000,51448000,49026000,49026000,50762000,50624000,51742000,50640000,51766000,51766000,51766000,53316000,55738000,57108000,58702000,59732000,59732000,59732000,60072000,62710000,62894000,63862000,65326000,65326000,65326000,66404000,66574000,67668000,67358000,69618000,69618000,69618000,72084000,74918000,76282000,77336000,78666000
3383.hk,AGILE GROUP HOLDINGS LIMITED,80989141,80221141,79493141,78727141,78727141,78581141,77079141,76297141,75699141,76021141,76021141,76021141,76187141,76147141,76131141,75830000,75116000,75116000,75116000,74682000,74890000,75192000,74964000,73816000,73816000,73816000,72934000,72096000,71138000,69694000,69490000,69490000,69490000,69490000,68944000,68790000,68970000,68852000
3389.hk,HENGDELI HOLDINGS LIMITED,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000,964000
